0.100000,-0.233000
0.160000,-0.271834
0.220000,-0.309659
0.280000,-0.345467
0.340000,-0.378251
0.400000,-0.407000
0.820000,-0.474175
1.240000,-0.344274
1.660000,-0.067285
2.080000,0.306802
2.500000,0.728000
2.700000,0.858789
2.900000,0.986254
3.100000,1.107725
3.300000,1.220531
3.500000,1.322000
3.820000,1.495485
4.140000,1.632070
4.460000,1.730713
4.780000,1.790370
5.100000,1.810000
5.280000,1.813794
5.460000,1.807192
5.639999,1.792793
5.819999,1.773196
5.999999,1.751000
